ss_mean,ss_scale
0.00594,0.07684215249457814
0.00075,0.027375856150995536
0.04797,0.21370278215315777
0.01819,0.13363803313428407
0.05135,0.22071061936390823
0.00799,0.08902898348290854
0.09921,0.2989437671201726
0.03041,0.17171264339005438
0.00125,0.035333235062756436
0.01932,0.13764714889891472
0.09468,0.2927724331285307
0.08289,0.27571588256754453
0.02063,0.14214219324324498
0.00994,0.09920280439584357
0.01367,0.1161168855076642
0.00249,0.049837735702979113
0.00964,0.09770911114118273
0.00208,0.045559561016322365
0.0056,0.07462332075162563
0.47897,0.49955754333209706
0.00956,0.09730676441029164
0.00273,0.05217803273409224
0.01705,0.12945770544853635
0.00938,0.09639510153529587
